net_profit_margin,kepuasan_pelanggan,peak_hour_latency,review_volatility,repeat_order_rate,digital_adoption_score,year_revenue,business_tenure_years,class
-0.45752198353291856,-1.0,1.2209918151179584,0.5937500000000011,-0.7016129032258065,1.3819507748404738,1.4732510288065839,-0.8863636363636362,3
0.2245232332753921,-1.0,0.4718343765045739,0.48437500000000067,0.4354838709677419,0.1531449407474931,0.6296296296296294,0.2727272727272728,2
0.7574887587761386,-1.0,1.122773230621088,0.7187499999999998,-0.47983870967741954,1.1704649042844117,1.390946502057613,-0.7045454545454544,3
-0.6372950488895491,-1.0,-0.9402985074626865,-0.2031249999999991,0.2016129032258064,-0.3564266180492251,0.23456790123456778,0.24999999999999994,1
0.3615904248036361,-1.0,0.6446798266730861,0.8750000000000006,-0.560483870967742,-0.0656335460346398,0.4691358024691357,-0.14772727272727268,2
-0.6351986618698294,-1.0,1.5228695233509868,1.1093749999999998,-0.3870967741935485,-0.9927073837739285,-0.24279835390946491,-0.6704545454545453,2
-0.43749105611038525,-1.0,0.5873856523832449,0.48437500000000067,0.0645161290322579,0.10027347310847777,-0.04938271604938275,-0.6363636363636362,2
0.0748013936861021,-1.0,0.20365912373615785,0.45312499999999994,-0.08467741935483879,0.23245214220601643,1.5061728395061724,0.9886363636363636,2
-0.8345333496551133,-1.0,-0.42850264805007215,-0.5468749999999993,1.0685483870967742,-0.3144940747493162,0.3744855967078187,-0.9886363636363635,1
0.16485084912871742,-1.0,1.1974000962927298,0.5625000000000004,0.6008064516129034,-0.9854147675478575,0.2633744855967078,0.9090909090909091,2
0.4542339522652837,-1.0,-0.23302840635532013,0.45312499999999994,0.03225806451612884,0.13582497721057443,1.493827160493827,-0.49999999999999994,2
-1.8554090577444864,-1.0,-1.4236880115551274,-3.171874999999999,1.3991935483870968,-1.6171376481312667,-1.0205761316872426,-0.6363636363636362,0
-0.15492861694431523,-1.0,0.5055368319691862,0.12500000000000008,-0.6169354838709679,0.3463992707383774,0.7942386831275718,0.9090909090909091,2
0.038484953258183185,-1.0,0.1978815599422243,-0.4687499999999996,-1.1088709677419355,1.6189608021877846,0.2633744855967078,-0.9659090909090908,2
-0.7173796124302779,-1.0,-1.0794415021665864,-0.9062499999999992,0.2903225806451611,-0.5378304466727436,-0.9382716049382714,-0.48863636363636354,1
0.30946744894319644,-1.0,-0.2441020702936928,0.3593750000000006,-0.15725806451612917,1.9170464904284406,0.4403292181069957,-0.13636363636363635,2
-0.40295956524842946,-1.0,1.0269619643716896,0.5312500000000011,-0.931451612903226,0.927073837739289,0.04938271604938275,-0.7613636363636362,3
-0.8647764296998823,-1.0,0.8777082330284063,0.7812499999999999,-0.7862903225806454,-0.2178669097538742,-0.16872427983539096,-0.9318181818181817,2
0.18799964516508272,-1.0,-0.6822339913336543,-1.1093749999999991,1.3951612903225805,0.7721057429352781,-0.9341563786008228,0.7159090909090909,1
-0.9870321129347366,-1.0,-0.47905633124699076,-0.9374999999999992,0.6290322580645162,0.8441203281677301,-0.1316872427983538,-0.7954545454545453,1
0.6287366419484064,-1.0,-0.14780934039480018,-1.1874999999999993,-0.6411290322580646,0.20966271649954424,-1.0205761316872426,0.14772727272727268,2
0.7387929795604475,-1.0,0.4862782859894077,0.5468750000000008,-0.3306451612903227,0.8614402917046488,1.082304526748971,0.5,3
-0.022821610486392106,-1.0,0.7419354838709676,-0.15624999999999942,-0.3346774193548388,-0.9936189608021875,-0.7613168724279834,-0.7386363636363635,2
0.9358748468646267,-1.0,0.6774193548387096,0.39062499999999994,0.6048387096774195,0.42479489516864166,0.045267489711934096,0.8068181818181818,2
0.2927819897241723,-1.0,-0.5811266249398169,-0.3593749999999992,-0.008064516129032265,0.7684594348222423,0.024691358024691374,0.7272727272727272,1
-0.5955568271877149,-1.0,0.3153586904188734,0.2031250000000012,-0.1975806451612905,0.24703737465815864,1.4814814814814812,-0.8522727272727272,2
0.4880637893273255,-1.0,-1.0264805007221953,-0.9531249999999989,0.2741935483870966,0.12215132178669094,-0.6831275720164607,0.8181818181818182,1
-0.9607494864416888,-1.0,-1.406836783822821,-1.343749999999999,0.665322580645161,-0.24430264357338188,-1.0205761316872426,-0.4318181818181817,0
-0.6519395453884601,-1.0,0.9316321617717862,0.5937500000000011,-0.8870967741935485,0.5259799453053782,0.5637860082304524,-0.5113636363636362,3
-0.13186586597829214,-1.0,0.1983630235917188,0.01562500000000105,-0.2983870967741936,-0.8131267092069278,-0.6707818930041151,-0.03409090909090909,2
-0.5402572177870921,-1.0,0.029369282619162242,-0.4531249999999993,0.9153225806451613,-0.4020054694621695,-0.7613168724279834,-0.8522727272727272,2
-0.9541531058283403,-1.0,0.9157438613384687,0.8750000000000006,-0.41935483870967755,-0.3536918869644483,0.8312757201646088,-0.7727272727272726,2
-0.43865966133960643,-1.0,-1.3476167549350022,-1.2187499999999996,0.8588709677419354,0.4658158614402915,-0.24279835390946491,-0.7499999999999999,0
0.7309727742975546,-1.0,0.3317284545016851,0.5468750000000008,-0.5,1.1668185961713764,1.802469135802469,0.8522727272727273,2
0.9529635663178175,-1.0,1.0245546461242174,1.1875000000000009,-0.5967741935483872,0.1850501367365543,0.13580246913580246,0.6363636363636364,2
0.16861393868222643,-1.0,-0.04236880115551276,-1.0624999999999993,0.7983870967741934,0.012762078395624479,-0.24691358024691357,0.8522727272727273,2
-0.8327794289403234,-1.0,-1.1242176215695714,-1.374999999999999,0.20564516129032254,-0.9635369188696441,0.6378600823045267,-0.8295454545454545,0
0.4399270843596337,-1.0,-0.44439094848338945,-1.0312499999999993,-0.044354838709677456,-1.4804010938924335,-0.22633744855967064,-0.40909090909090906,1
0.7969885710175241,-1.0,0.30669234472797297,0.1562500000000008,-1.2580645161290325,-0.7657247037374655,0.448559670781893,-0.7954545454545453,2
0.8782834296009154,-1.0,0.2657679345209436,0.06250000000000004,-0.30241935483870974,-0.33637192342752936,0.05761316872427987,-0.6136363636363635,2
0.010417793597653094,-1.0,0.20799229658160806,0.5312500000000011,-0.7217741935483872,0.0920692798541478,-0.14814814814814806,-0.30681818181818177,2
0.1154619639105693,-1.0,0.11025517573423205,-0.5156249999999993,-0.2459677419354841,0.2971741112123975,-0.11934156378600821,0.03409090909090909,2
0.5919069469976269,-1.0,-0.015406836783822823,0.18750000000000014,-0.11693548387096785,-0.26071103008204183,0.04938271604938275,0.7159090909090909,2
0.4522510819052399,-1.0,0.8849301877708231,-0.4843749999999993,0.31048387096774177,0.9562443026435734,-0.21399176954732504,0.5340909090909091,2
0.5622418125128931,-1.0,-0.4559460760712565,-0.21874999999999944,-1.3024193548387097,1.0528714676390154,0.2551440329218105,0.6931818181818181,2
0.8637085715365415,-1.0,-1.6109773712084736,-3.046874999999999,0.9677419354838709,-0.4494074749316316,-0.2098765432098764,0.40909090909090917,0
-0.4755811052962207,-1.0,-0.43813192103996146,-0.14062499999999975,1.4032258064516128,-0.20966271649954424,0.7983539094650204,0.7840909090909092,1
0.3527226404781636,-1.0,-0.47905633124699076,-0.2812499999999995,0.05645161290322563,0.06107566089334563,-0.39917695473251025,0.8068181818181818,2
0.09709281383632765,-1.0,-1.0129995185363503,-0.8124999999999992,1.2822580645161288,-0.24703737465815864,0.13580246913580246,0.0795454545454545,0
0.6734209733190292,-1.0,-0.482426576793452,-0.17187499999999908,0.6854838709677417,0.1659070191431176,-0.9629629629629627,0.13636363636363646,1
1.0010155891208856,-1.0,-0.09244102070293692,0.5937500000000011,-0.41935483870967755,0.4439380127620784,1.0411522633744852,0.4431818181818183,2
1.7852196979505768,-1.0,1.2445835339431872,0.7031250000000001,-0.18951612903225823,0.35551504102096637,0.5555555555555555,0.8295454545454545,2
-0.6021375994196458,-1.0,-0.7621569571497351,-0.21874999999999944,0.16532258064516123,1.3427529626253416,1.0658436213991769,0.6818181818181819,1
0.6326774844440792,-1.0,0.35580163697640826,0.406250000000001,-0.46774193548387116,0.40291704649042853,0.29218106995884785,0.6363636363636364,2
-0.4752466278273468,-1.0,0.41213288396726044,0.4375000000000003,-0.8346774193548387,0.7912488605287145,0.2551440329218105,0.4431818181818183,2
-0.7803512048546082,-1.0,-0.2701011073663938,-0.26562499999999917,0.9637096774193548,0.5113947128532359,0.4938271604938269,0.3750000000000001,1
0.36323890992825536,-1.0,0.03948001925854597,-0.15624999999999942,0.44758064516129026,1.3546034639927074,-0.27983539094650206,0.36363636363636365,2
-0.1261423283067946,-1.0,-0.8661531054405393,-0.9999999999999993,1.1532258064516125,-0.48587055606198715,-0.06172839506172834,-0.8181818181818181,1
-1.1684467651363322,-1.0,-0.25662012518054883,-0.7187499999999991,0.30645161290322565,-1.6362807657247034,-0.11934156378600821,-0.8749999999999999,2
0.33322057158850205,-1.0,-1.7351949927780452,-2.7031249999999987,0.6733870967741933,-1.6362807657247034,-0.8559670781893002,0.9545454545454546,0
0.4992254905075241,-1.0,0.0009629272989889271,0.7031250000000001,0.19758064516129029,1.5524156791248855,0.6502057613168721,0.9318181818181817,2
1.0150676284827764,-1.0,0.022628791526239752,0.45312499999999994,-0.22580645161290344,0.20054694621695524,0.4279835390946499,0.42045454545454536,2
0.7391804958695207,-1.0,-0.6721232546942705,-0.984374999999999,0.2540322580645161,0.020966271649954456,-0.7942386831275718,0.13636363636363646,1
-0.011553692186579796,-1.0,0.7313432835820896,-0.3906249999999992,-1.2379032258064517,-0.09298085688240651,-0.4074074074074072,-0.42045454545454536,2
0.08296126208860752,-1.0,-0.4333172845450168,-0.4062499999999996,1.3951612903225805,-0.3783044667274383,-0.8271604938271602,0.18181818181818177,1
0.609505043366942,-1.0,0.14347616754934997,0.7343750000000009,0.08467741935483857,-0.10300820419325421,-0.6049382716049382,0.21590909090909086,2
0.7575487008306072,-1.0,0.8372652864708714,0.9375000000000007,-0.9637096774193549,0.5615314494074748,1.0740740740740737,0.6136363636363638,3
0.1274584483105597,-1.0,-0.04525758305247954,-0.15624999999999942,0.8749999999999999,0.7183226982680034,-0.06995884773662547,0.8295454545454545,2
0.57638604289776,-1.0,-1.077034183919114,-0.8437499999999992,-0.12096774193548399,-0.518687329079307,-1.0205761316872426,0.24999999999999994,1
-0.25788215099775635,-1.0,0.698603755416466,0.515625,-0.01612903225806453,-0.6371923427529623,-1.0205761316872426,-0.8977272727272726,2
-0.7619499621319697,-1.0,-0.2233991333654309,-0.5156249999999993,0.3346774193548386,0.014585232452142216,0.028806584362139846,0.46590909090909094,2
-0.045349245396232474,-1.0,-0.5931632161771786,-0.5312499999999997,0.3548387096774192,-0.09936189608021874,0.6460905349794236,0.20454545454545464,1
-0.5505002318151085,-1.0,0.08136735676456426,0.8281250000000002,0.6250000000000001,0.8286235186873289,1.5884773662551437,0.3750000000000001,2
0.881890046542377,-1.0,-1.3952816562349541,-3.531249999999999,0.7741935483870965,-0.26162260711030083,0.1316872427983538,0.340909090909091,0
0.05976025499662083,-1.0,1.6008666345690898,1.03125,-0.6008064516129034,-0.40565177757520493,0.23456790123456778,-0.7272727272727272,2
0.03501635074787964,-1.0,0.3485796822339913,-0.15624999999999942,0.24596774193548387,-0.9015496809480398,-0.06172839506172834,0.8522727272727273,2
-0.24402444979557283,-1.0,-0.862782859894078,0.031250000000000715,0.7620967741935482,-1.1239744758432084,-0.2633744855967078,0.11363636363636359,1
-0.66678230336189,-1.0,0.04766490129995184,1.0156250000000004,-1.0161290322580645,0.16408386508659983,-1.0205761316872426,-0.5340909090909091,2
0.4312851172620186,-1.0,0.3456909003370245,-0.18749999999999944,-0.4596774193548389,0.05469462169553339,0.13991769547325095,-0.37499999999999994,2
-1.3674128711822442,-1.0,-0.13384689455946075,0.1562500000000008,0.10887096774193536,-1.3974475843208747,-0.6131687242798353,-0.9886363636363635,2
0.5258757830298217,-1.0,-0.0991815117958594,-0.4687499999999996,-0.1733870967741937,-0.12944393801276188,0.5432098765432096,-0.22727272727272718,2
-0.34678698422453996,-1.0,-0.7539720751083292,-0.12500000000000008,1.120967741935484,-0.25979945305378277,1.222222222222222,-0.9318181818181817,1
1.463104603937601,-1.0,0.4068367838228213,-0.015624999999999663,0.44758064516129026,0.3482224247948951,0.0987654320987655,-0.9204545454545454,2
0.7767246367271042,-1.0,-0.22532498796340872,0.3281249999999999,-0.995967741935484,-0.05195989061075662,1.1522633744855966,0.6136363636363638,2
